"","ZIP","Site","SKU","Desc","Cost","Price","Gross_Margin","Sales_Units_Total","Sales_Amount_Total","TotalPop","male_csum","female_csum","LAT","LNG"
"18104","96743","3015","565629","*RXY TEE 10 BLK1 VAST SEA",8.55,18,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18105","96743","3015","406482","*QIK RSH 3T BLU OVER RULED LS",12.25,24.95,0.509018,0,0,12160,1241,1271,19.862159,-155.69887
"18106","96743","3015","253886","*HK COV 6X TUR TANK DRESS",8.1,29,0.720689,0,0,12160,1241,1271,19.862159,-155.69887
"18107","96743","3015","581446","*QIK RSH MD WBB0 ISLAND LS BOY",14.4,32,0.55,1,32,12160,1241,1271,19.862159,-155.69887
"18108","96743","3015","241968","*QIK SHT 2T WHT BROOKES",17.95,38,0.527631,0,0,12160,1241,1271,19.862159,-155.69887
"18109","96743","3015","241970","*QIK SHT 4T WHT BROOKES",17.95,38,0.527631,0,0,12160,1241,1271,19.862159,-155.69887
"18110","96743","3015","564369","*RXY RSH 2 XWWM SAIL AWAY SS",11.7,26,0.55,1,26,12160,1241,1271,19.862159,-155.69887
"18111","96743","3015","573611","*QIK RSH XS BYJ0 ISLAND LS BOY",14.4,32,0.55,1,32,12160,1241,1271,19.862159,-155.69887
"18112","96743","3015","589473","*RXY RSH 3 SEA ALL MXD UP RSH",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18113","96743","3015","567892","*RXY RMP 16 PSS0 BATIK ROMPER",17.1,36,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18114","96743","3015","567893","*RXY RSH 8 PSS0 BATIK RSHGRD",18.05,38,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18115","96743","3015","575958","*QIK BRD 22 OCN NEW WAVE",23.765,49.5,0.519898,0,0,12160,1241,1271,19.862159,-155.69887
"18116","96743","3015","493645","*QIK RSH 16 XWBK SHAKA SS BOY",13.75,27.95,0.50805,2,55.9,12160,1241,1271,19.862159,-155.69887
"18117","96743","3015","567997","*RXY BIK 7 MLG0 PPALM FLUTTER",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18118","96743","3015","519077","*RXY BIK 2T MNA4 SUNDWN STRIPE",18.43,40,0.53925,0,0,12160,1241,1271,19.862159,-155.69887
"18119","96743","3015","567925","*RXY RSH 6 WBB0 SURFSUP RSHGRD",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18120","96743","3015","575950","*QIK BRD 27 OCN SUNSET STRIPE",23.765,49.5,0.519898,0,0,12160,1241,1271,19.862159,-155.69887
"18121","96743","3015","517052","*RXY BIK 2T KVJ7 HOW SWEET",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18122","96743","3015","589479","*RXY BIK 3 CAM ALL MXDUP FLTR",19,40,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18123","96743","3015","669120","*RXY BIK 10 BTA3 POPNEON CROP",22.08,46,0.52,0,0,12160,1241,1271,19.862159,-155.69887
"18124","96743","3015","231608","*RXY SWIM 2T NGP SEA SLT",18,38,0.526315,0,0,12160,1241,1271,19.862159,-155.69887
"18125","96743","3015","493639","*QIK RSH 6 XWBK SHAKA SS BOY",13.75,27.95,0.50805,0,0,12160,1241,1271,19.862159,-155.69887
"18126","96743","3015","581458","*QIK RSH 6 BMJ0 FREEPLY SS KDS",11.7,26,0.55,1,26,12160,1241,1271,19.862159,-155.69887
"18127","96743","3015","581450","*QIK RSH SM WBB0 ALOHA SS BOY",15.75,35,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18128","96743","3015","580785","*RXY RSH 4 MLG0 ALOHA RXY SS",11.7,26,0.55,1,19.5,12160,1241,1271,19.862159,-155.69887
"18129","96743","3015","581428","*QIK RSH XS KVD0 ALLTIME LS BY",14.4,32,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18130","96743","3015","669129","*RXY BIK 7 WBT6 JNGL POEM ATH",22.08,46,0.52,0,0,12160,1241,1271,19.862159,-155.69887
"18131","96743","3015","575972","*QIK BRD 29 OCN NEW WAVE",23.765,49.5,0.519898,0,0,12160,1241,1271,19.862159,-155.69887
"18132","96743","3015","565660","*RXY RMP 12 MMW0 BREEZY ROMPER",18.05,38,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18133","96743","3015","573540","*RXY RSH 6 XWWM SAIL AWAY SS",11.7,26,0.55,1,26,12160,1241,1271,19.862159,-155.69887
"18134","96743","3015","581456","*QIK RSH 4 BMJ0 FREEPLY SS KDS",11.7,26,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18135","96743","3015","253872","*HK BIK 4 PNK ANML HLTR SET",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18136","96743","3015","238167","*QIK TEE XL SMH PRISON",6.79,16,0.575625,0,0,12160,1241,1271,19.862159,-155.69887
"18137","96743","3015","567912","*RXY BIK 12 BLW0 SURFSUP HALTR",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18138","96743","3015","411896","*QIK RSH 8 BWB OUTLAW LS",15.25,30.95,0.507269,1,30.95,12160,1241,1271,19.862159,-155.69887
"18139","96743","3015","491692","*QIK RSH 10 XWBK SHAKA LS",15.75,31.95,0.507042,2,63.9,12160,1241,1271,19.862159,-155.69887
"18140","96743","3015","585515","*RXY BIK 16 SEA FLMNGO BCH RFL",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18141","96743","3015","565668","*RXY DRS 10 PMK0 NORTHSIDE",18.05,38,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18142","96743","3015","399302","*RXY BIK 10 PNP FREE VOYAGE",21,44,0.522727,0,0,12160,1241,1271,19.862159,-155.69887
"18143","96743","3015","253877","*HK BIK 14 PNK ANML HLTR SET",12.15,34,0.642647,0,0,12160,1241,1271,19.862159,-155.69887
"18144","96743","3015","253887","*HK COV 7/8 TUR TANK DRESS",9,29,0.689655,0,0,12160,1241,1271,19.862159,-155.69887
"18145","96743","3015","580780","*RXY RSH 10 CBW ALOHA RXY LS",14.4,32,0.55,1,32,12160,1241,1271,19.862159,-155.69887
"18146","96743","3015","573545","*RXY RSH 14 MLG0 ALOHA RXY SS",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18147","96743","3015","669137","*RXY COV XL WBT6 JUNGLE POEM",17.28,36,0.52,1,36,12160,1241,1271,19.862159,-155.69887
"18148","96743","3015","669134","*RXY COV SM WBT6 JUNGLE POEM",17.28,36,0.52,1,36,12160,1241,1271,19.862159,-155.69887
"18149","96743","3015","564370","*RXY RSH 8 MLG0 WHOLEHRTD SS",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18150","96743","3015","279910","*HK COV 6X PNK TERRY SUNDRESS",11.25,32,0.648437,0,0,12160,1241,1271,19.862159,-155.69887
"18151","96743","3015","231977","*RXY DRS 4T WTO MAKE WAVE",17,36,0.527777,0,0,12160,1241,1271,19.862159,-155.69887
"18152","96743","3015","581453","*QIK RSH XL WBB0 ALOHA SS BOY",15.75,35,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18153","96743","3015","562213","*QIK RSH 16 WBB0 ALL TIME LS",14.175,31.95,0.556338,0,0,12160,1241,1271,19.862159,-155.69887
"18154","96743","3015","567921","*RXY RSH 3 WBB0 SURFSUP RSHGRD",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18155","96743","3015","567972","*RXY 1PC 3 BLW0 SURFSUP 1PC",19,40,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18156","96743","3015","585299","*RXY BIK 8 CAM ALL MIXED UP",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18157","96743","3015","217490","*DRS SM HPA BE MY BABY",16,34,0.529411,0,0,12160,1241,1271,19.862159,-155.69887
"18158","96743","3015","242013","*QIK BRD 24 NBL CYPHER PARSONS",24.25,52,0.533653,0,0,12160,1241,1271,19.862159,-155.69887
"18159","96743","3015","567897","*RXY RSH 16 PSS0 BATIK RSHGRD",18.05,38,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18160","96743","3015","517062","*RXY 1PC 5 KVJ7 HOW SWEET",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18161","96743","3015","562239","*RXY RSH 6G BJR0 WHOLEHRTD SS",12.375,27.95,0.557245,1,27.95,12160,1241,1271,19.862159,-155.69887
"18162","96743","3015","231006","*QIK TEE SM BLK SHELLSHOCK",7,16,0.5625,0,0,12160,1241,1271,19.862159,-155.69887
"18163","96743","3015","589467","*RXY TNK 3 CAM ALL MXD UP TNKI",20.9,44,0.525,1,44,12160,1241,1271,19.862159,-155.69887
"18164","96743","3015","565698","*RXY TEE 7 MDZ0 TW MIGHTY FUN",7.6,16,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18165","96743","3015","217415","*TNK 04 TRQ BAY KINI SET",18,38,0.526315,0,0,12160,1241,1271,19.862159,-155.69887
"18166","96743","3015","421401","*RXY BIK 6X YDG SEA SIDE",21,44,0.522727,0,0,12160,1241,1271,19.862159,-155.69887
"18167","96743","3015","567937","*RXY 1PC 8 MLG0 PPALM MONOKNI",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18168","96743","3015","420921","*QIK RSH 3T TUR LIVING LRGE LS",12.25,24.95,0.509018,2,49.9,12160,1241,1271,19.862159,-155.69887
"18169","96743","3015","241896","*QIK TEE MD BLK FALSEHOODS L/S",10.19,22.5,0.547111,0,0,12160,1241,1271,19.862159,-155.69887
"18170","96743","3015","567933","*RXY BIK 10 MLG0 PPALM TIKITRI",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18171","96743","3015","575970","*QIK BRD 28 OCN NEW WAVE",23.765,49.5,0.519898,0,0,12160,1241,1271,19.862159,-155.69887
"18172","96743","3015","242026","*QIK BRD XL NBL CYPHER PARSONS",22.31,48,0.535208,0,0,12160,1241,1271,19.862159,-155.69887
"18173","96743","3015","581425","*QIK RSH MD XBBN ALLTIME SS BY",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18174","96743","3015","585518","*RXY DRS 12 PET FLAMINGO CVRUP",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18175","96743","3015","517949","*RXY TEE 5 MKN0 GEO PINEAPPLE",7.76,16,0.515,0,0,12160,1241,1271,19.862159,-155.69887
"18176","96743","3015","479589","*RXY BIK 5 MKL7 DOLLFACE DOT",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18177","96743","959","104640","GIRLS DRESSES 350 6M-4T",9.5,24.99,0.619847,0,0,12160,1241,1271,19.862159,-155.69887
"18178","96743","959","104641","BOYS SETS 250 6M-4T",9.5,24.99,0.619847,0,0,12160,1241,1271,19.862159,-155.69887
"18179","96743","3015","585526","*RXY SHT 16 BLU PRDSE BND SHRT",18.05,38,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18180","96743","3015","589474","*RXY RSH 4 SEA ALL MXD UP RSH",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18181","96743","3015","479595","*RXY 1PC 6 MHT7 DOLLFACE DOT",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18182","96743","3015","242011","*QIK BRD 22 NBL CYPHER PARSONS",24.25,52,0.533653,0,0,12160,1241,1271,19.862159,-155.69887
"18183","96743","3015","517059","*RXY 1PC 2T KVJ7 HOW SWEET",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18184","96743","3015","581427","*QIK RSH XL XBBN ALLTIME SS BY",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18185","96743","3015","391264","*QIK RSH 4G PNK ROX A LOT SS",13.25,26.95,0.508348,0,0,12160,1241,1271,19.862159,-155.69887
"18186","96743","3015","479590","*RXY BIK 6 MKL7 DOLLFACE DOT",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18187","96743","3015","279928","*HK 1PC 6X LEP LEOPARD RUFFLE",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18188","96743","3015","562231","*QIK RSH 10G WBB0 ISLND FVR LS",14.175,31.95,0.556338,0,0,12160,1241,1271,19.862159,-155.69887
"18189","96743","3015","520246","*QIK TEE XL LGN SHREDDER",10.9125,24,0.545312,0,0,12160,1241,1271,19.862159,-155.69887
"18190","96743","3015","585502","*RXY BIK 3 BLU PRDSE BND FLTR",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18191","96743","3015","238163","*QIK TEE SM SMH PRISON",6.79,16,0.575625,0,0,12160,1241,1271,19.862159,-155.69887
"18192","96743","3015","399292","*RXY BIK 7 PNP FREE VOYAGE",21,44,0.522727,0,0,12160,1241,1271,19.862159,-155.69887
"18193","96743","3015","241903","*QIK TEE MD BLK FALSEHOODS L/S",9.22,20.5,0.550243,0,0,12160,1241,1271,19.862159,-155.69887
"18194","96743","3015","279503","*HK 1PC 4 PNK POOLSIDE 1PC",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18195","96743","3015","567932","*RXY BIK 8 MLG0 PPALM TIKITRI",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18196","96743","3015","279938","*HK TAN 5/6 LEP LEP TANKINI ST",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18197","96743","3015","585499","*RXY 1PC 6 BLU PRDSE BND 1PC",19,40,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18198","96743","3015","562211","*QIK RSH 12 WBB0 ALL TIME LS",14.175,31.95,0.556338,0,0,12160,1241,1271,19.862159,-155.69887
"18199","96743","3015","420936","*QIK RSH 4T PNK ROX A LOT LS",12.25,24.95,0.509018,0,0,12160,1241,1271,19.862159,-155.69887
"18200","96743","3015","589460","*RXY BIK 16 CAM ALL MIXED UP",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18201","96743","3015","585486","*RXY RSH 10 MLN LS RASHGUARD",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18202","96743","3015","589475","*RXY RSH 5 SEA ALL MXD UP RSH",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18203","96743","3015","231032","*QIK TEE SM BLK SHELLSHOCK",6,14,0.571428,0,0,12160,1241,1271,19.862159,-155.69887
"18204","96743","3015","242024","*QIK BRD MD NBL CYPHER PARSONS",22.31,48,0.535208,0,0,12160,1241,1271,19.862159,-155.69887
"18205","96743","3015","576081","*QIK TEE XL OCN MONKEYTEERS",7.76,18,0.568888,0,0,12160,1241,1271,19.862159,-155.69887
"18206","96743","3015","567994","*RXY BIK 6 MLG0 PPALM FLUTTER",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18207","96743","3015","585510","*RXY BIK 8 SEA FLMNGO BCH RFL",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18208","96743","3015","576038","*QIK TEE MD WHT FINBOX",7.76,18,0.568888,0,0,12160,1241,1271,19.862159,-155.69887
"18209","96743","3015","581457","*QIK RSH 5 BMJ0 FREEPLY SS KDS",11.7,26,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18210","96743","3015","406436","*QIK RSH 6G TUR ROX A LOT SS",13.25,26.95,0.508348,1,26.95,12160,1241,1271,19.862159,-155.69887
"18211","96743","3015","562229","*QIK RSH 6G WBB0 ISLND FVR LS",14.175,31.95,0.556338,2,63.9,12160,1241,1271,19.862159,-155.69887
"18212","96743","3015","253876","*HK BIK 10/12 PNK ANML HLTR SE",12.15,34,0.642647,0,0,12160,1241,1271,19.862159,-155.69887
"18213","96743","3015","565615","*RXY SHR 12 MMW0 MOUNT BALDI",17.1,36,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18214","96743","3015","231022","*QIK TEE 2T BLK SHELLSHOCK",6,14,0.571428,0,0,12160,1241,1271,19.862159,-155.69887
"18215","96743","3015","242012","*QIK BRD 23 NBL CYPHER PARSONS",24.25,52,0.533653,0,0,12160,1241,1271,19.862159,-155.69887
"18216","96743","3015","581439","*QIK RSH XS WBB0 ISLAND SS BOY",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18217","96743","3015","562212","*QIK RSH 14 WBB0 ALL TIME LS",14.175,31.95,0.556338,1,31.95,12160,1241,1271,19.862159,-155.69887
"18218","96743","3015","573605","*QIK RSH LG XBBK ALLTIME SS BY",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18219","96743","3015","565695","*RXY TEE 5 MDZ0 TW MIGHTY FUN",7.6,16,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18220","96743","3015","520220","*QIK SHT 24 POP SUPER OG",17.945,38,0.527763,0,0,12160,1241,1271,19.862159,-155.69887
"18221","96743","3015","567895","*RXY RSH 12 PSS0 BATIK RSHGRD",18.05,38,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18222","96743","3015","562232","*QIK RSH 12G WBB0 ISLND FVR LS",14.175,31.95,0.556338,0,0,12160,1241,1271,19.862159,-155.69887
"18223","96743","3015","575946","*QIK BRD 25 OCN SUNSET STRIPE",23.765,49.5,0.519898,0,0,12160,1241,1271,19.862159,-155.69887
"18224","96743","3015","585884","*RXY BIK 10 WTR SEA U FLUTTER",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18225","96743","3015","576036","*QIK TEE SM WHT FINBOX",7.76,18,0.568888,0,0,12160,1241,1271,19.862159,-155.69887
"18226","96743","3015","565708","*RXY TNK 2 MDZ0 TW BEACH GIRL",9.5,20,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18227","96743","3015","576084","*QIK TEE 4 OCN MONKEYTEERS",7.275,16,0.545312,0,0,12160,1241,1271,19.862159,-155.69887
"18228","96743","3015","585519","*RXY DRS 14 PET FLAMINGO CVRUP",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18229","96743","3015","669130","*RXY BIK 8 WBT6 JNGL POEM ATH",22.08,46,0.52,0,0,12160,1241,1271,19.862159,-155.69887
"18230","96743","3015","580779","*RXY RSH 8 CBW ALOHA RXY LS",14.4,32,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18231","96743","3015","585898","*RXY TNK 14 ORG CATCH WVS TNKI",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18232","96743","3015","517063","*RXY 1PC 6 KVJ7 HOW SWEET",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18233","96743","3015","585495","*RXY 1PC 2 BLU PRDSE BND 1PC",19,40,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18234","96743","3015","580774","*RXY RSH 14 MLG0 WHOLEHRTD SS",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18235","96743","3015","585488","*RXY RSH 14 MLN LS RASHGUARD",21.85,46,0.525,1,46,12160,1241,1271,19.862159,-155.69887
"18236","96743","3015","565705","*RXY TEE 6 WBB0 TW OCTOPUS",7.6,16,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18237","96743","3015","231975","*RXY DRS 2T WTO MAKE WAVE",17,36,0.527777,0,0,12160,1241,1271,19.862159,-155.69887
"18238","96743","3015","517057","*RXY BIK 5 KVJ7 HOW SWEET",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18239","96743","3015","217551","*BRD 27 GRY CYPHER LEG RP",24.25,52,0.533653,0,0,12160,1241,1271,19.862159,-155.69887
"18240","96743","3015","567999","*RXY BIK 2 MLG0 PPALM TANKINI",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18241","96743","3015","669123","*RXY BIK 7 GCZ6 JNGL POEM TRI",22.08,46,0.52,0,0,12160,1241,1271,19.862159,-155.69887
"18242","96743","3015","217550","*BRD 26 GRY CYPHER LEG RP",24.25,52,0.533653,0,0,12160,1241,1271,19.862159,-155.69887
"18243","96743","3015","253893","*HK COV 7/8 WHT HOODED TNK DRS",10.8,32,0.6625,0,0,12160,1241,1271,19.862159,-155.69887
"18244","96743","3015","517916","*RXY TEE XL MKN0 GEO PINEAPPLE",8.73,18,0.515,0,0,12160,1241,1271,19.862159,-155.69887
"18245","96743","3015","418591","*RXY 1PC 6X WHT BLOOMING BLISS",18,38,0.526315,0,0,12160,1241,1271,19.862159,-155.69887
"18246","96743","3015","567928","*RXY DRS 10 BLW0 SURFSUP DRESS",18.05,38,0.525,1,38,12160,1241,1271,19.862159,-155.69887
"18247","96743","3015","253873","*HK BIK 5/6 PNK ANML HLTR SET",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18248","96743","3015","238188","*QIK TEE 4T SMH PRISON",5.82,14,0.584285,0,0,12160,1241,1271,19.862159,-155.69887
"18249","96743","3015","585481","*RXY 1PC 10 MLN FLAMINGO BEACH",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18250","96743","3015","239067","*QIK DRS SM  BEC JADED",19,39.5,0.518987,0,0,12160,1241,1271,19.862159,-155.69887
"18251","96743","3015","565647","*RXY SHR 8 PMK0 PUDDLE SHORT",16.15,34,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18252","96743","3015","517060","*RXY 1PC 3T KVJ7 HOW SWEET",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18253","96743","3015","580775","*RXY RSH 8 MLG0 WHOLEHRTD LS",14.4,32,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18254","96743","3015","491690","*QIK RSH 8 XWBK SHAKA LS",15.75,31.95,0.507042,1,31.95,12160,1241,1271,19.862159,-155.69887
"18255","96743","3015","398654","*RXY BIK 8 WHT BLOOMINGBLISS",21,44,0.522727,0,0,12160,1241,1271,19.862159,-155.69887
"18256","96743","3015","575948","*QIK BRD 26 OCN SUNSET STRIPE",23.765,49.5,0.519898,0,0,12160,1241,1271,19.862159,-155.69887
"18257","96743","3015","669113","*RXY BIK 7 BTA3 POP NEON TRI",22.08,46,0.52,0,0,12160,1241,1271,19.862159,-155.69887
"18258","96743","3015","414248","*QIK RSH 8 BLK ALL TIME SS",13.25,26.95,0.508348,0,0,12160,1241,1271,19.862159,-155.69887
"18259","96743","3015","509597","*RXY RSH XS PQS4 ROXY ESCAPE",15.52,34,0.543529,0,0,12160,1241,1271,19.862159,-155.69887
"18260","96743","3015","589452","*RXY BIK 10 CAM ALL MIXED UP",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18261","96743","3015","581426","*QIK RSH LG XBBN ALLTIME SS BY",12.6,28,0.55,0,0,12160,1241,1271,19.862159,-155.69887
"18262","96743","3015","561880","*RXY FLC 8 MMW0 MOONDUST LOGO",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18263","96743","3015","568008","*RXY BIK 7 MLG0 PPALM TANKINI",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18264","96743","3015","489070","*RXY RSH MD PQS4 ROXY ESCAPE",17.46,38,0.540526,0,0,12160,1241,1271,19.862159,-155.69887
"18265","96743","3015","565652","*RXY SHR 14 PMK0 PUDDLE SHORT",16.15,34,0.525,1,34,12160,1241,1271,19.862159,-155.69887
"18266","96743","3015","231974","*RXY TNK XL RVH TIE THE KNOT",15,32,0.53125,0,0,12160,1241,1271,19.862159,-155.69887
"18267","96743","3015","589472","*RXY RSH 2 SEA ALL MXD UP RSH",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18268","96743","3015","565691","*RXY TEE 2 MDZ0 TW MIGHTY FUN",7.6,16,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18269","96743","3015","575960","*QIK BRD 23 OCN NEW WAVE",23.765,49.5,0.519898,0,0,12160,1241,1271,19.862159,-155.69887
"18270","96743","3015","585484","*RXY 1PC 16 MLN FLAMINGO BEACH",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18271","96743","3015","585889","*RXY BIK 10 ORG CATCH WAVES",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18272","96743","3015","585912","*RXY RSH 2 SEA SEA RASHGRD SET",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18273","96743","3015","573612","*QIK RSH SM BYJ0 ISLAND LS BOY",14.4,32,0.55,1,32,12160,1241,1271,19.862159,-155.69887
"18274","96743","3015","253895","*HK COV 14 WHT HOODED TNK DRSS",10.8,32,0.6625,0,0,12160,1241,1271,19.862159,-155.69887
"18275","96743","3015","493642","*QIK RSH 10 XWBK SHAKA SS BOY",13.75,27.95,0.50805,0,0,12160,1241,1271,19.862159,-155.69887
"18276","96743","3015","568000","*RXY BIK 3 MLG0 PPALM TANKINI",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18277","96743","3015","585513","*RXY BIK 14 SEA FLMNGO BCH RFL",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18278","96743","3015","567974","*RXY 1PC 4 BLW0 SURFSUP 1PC",19,40,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18279","96743","3015","279894","*HK 1PC 5/6 PNK POOLSIDE 1PC",11.25,34,0.669117,0,0,12160,1241,1271,19.862159,-155.69887
"18280","96743","3015","239109","*QIK DRS 3T BBK COOL IT",17,36,0.527777,0,0,12160,1241,1271,19.862159,-155.69887
"18281","96743","3015","567882","*RXY BIK 16 PSS0 BATIK TIKITRI",20.9,44,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18282","96743","3015","241972","*QIK SHT MD WHT BROOKES",17.95,38,0.527631,0,0,12160,1241,1271,19.862159,-155.69887
"18283","96743","3015","669121","*RXY BIK 12 BTA3 POPNEON CROP",22.08,46,0.52,0,0,12160,1241,1271,19.862159,-155.69887
"18284","96743","3015","239068","*QIK DRS MD  BEC JADED",19,39.5,0.518987,0,0,12160,1241,1271,19.862159,-155.69887
"18285","96743","3015","567919","*RXY 1PC 16 BLW0 SURFSUP 1PC",19.95,42,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18286","96743","3015","241898","*QIK TEE XL BLK FALSEHOODS L/S",10.19,22.5,0.547111,0,0,12160,1241,1271,19.862159,-155.69887
"18287","96743","3015","576010","*QIK TEE 5 WHT CHIPPED",7.275,16,0.545312,0,0,12160,1241,1271,19.862159,-155.69887
"18288","96743","3015","567927","*RXY DRS 8 BLW0 SURFSUP DRESS",18.05,38,0.525,1,38,12160,1241,1271,19.862159,-155.69887
"18289","96743","3015","575982","*QIK BRD 7 OCN NEW WAVE",21.34,45,0.525777,0,0,12160,1241,1271,19.862159,-155.69887
"18290","96743","3015","585900","*RXY TNK 16 ORG CATCH WVS TNKI",21.85,46,0.525,0,0,12160,1241,1271,19.862159,-155.69887
"18291","96743","3015","398656","*RXY BIK 12 WHT BLOOMINGBLISS",21,44,0.522727,0,0,12160,1241,1271,19.862159,-155.69887
"18292","96743","3015","238461","*QIK TOP 2T WHT SPOTLIGHT",12,26,0.538461,0,0,12160,1241,1271,19.862159,-155.69887
"18293","96743","3015","217546","*BRD 22 GRY CYPHER LEG RP",24.25,52,0.533653,0,0,12160,1241,1271,19.862159,-155.69887
"18294","96743","3015","565651","*RXY SHR 12 PMK0 PUDDLE SHORT",16.15,34,0.525,1,34,12160,1241,1271,19.862159,-155.69887
"18295","96743","3015","581441","*QIK RSH MD WBB0 ISLAND SS BOY",12.6,28,0.55,1,28,12160,1241,1271,19.862159,-155.69887
"18296","96743","3015","420919","*QIK RSH 2T TUR LIVING LRGE LS",12.25,24.95,0.509018,0,0,12160,1241,1271,19.862159,-155.69887
"18297","96743","3015","411888","*QIK RSH 6 WHT WALKABOUT SS",13.25,26.95,0.508348,0,0,12160,1241,1271,19.862159,-155.69887
